schedule_id,block_id,duty_id,driver_id,vehicle_id,sequence,event_type,event_label,start_time,end_time,duration_minutes,origin_id,destination_id,trip_ids,is_work_time,is_driving_time,is_idle_time,is_normal_break,is_mandatory_rest,is_pullout,is_pullback,rest_valid,rule_code,violation_code,explanation
435,9,9,9,9,4,normal_break,Intervalo normal,07:09,07:35,26,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,9,9,11,5,commercial_trip,Viagem,07:35,08:04,29,1,1,5492;5496,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,9,9,11,6,normal_break,Intervalo normal,08:04,08:23,19,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,9,9,6,7,commercial_trip,Viagem,08:23,08:44,21,1,1,5506;5508,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,9,9,6,8,normal_break,Intervalo normal,08:44,09:15,31,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,9,commercial_trip,Viagem,09:15,10:24,69,1,1,5528;5536,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,10,normal_break,Intervalo normal,10:24,10:55,31,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,11,commercial_trip,Viagem,10:55,11:24,29,1,1,5548;5551,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,12,normal_break,Intervalo normal,11:24,11:40,16,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,2,9,9,2,13,commercial_trip,Viagem,11:40,12:11,31,1,1,5560;5562,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,2,9,9,2,14,mandatory_rest,Descanso obrigatório,12:11,12:30,19,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,15,commercial_trip,Viagem,12:30,13:04,34,1,1,5573;5575,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,16,mandatory_rest,Descanso obrigatório,13:04,13:20,16,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,17,commercial_trip,Viagem,13:20,13:49,29,1,1,5583;5587,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,9,9,3,18,mandatory_rest,Descanso obrigatório,13:49,14:10,21,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,5,9,9,5,19,commercial_trip,Viagem,14:10,14:37,27,1,1,5595;5599,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,9,9,5,20,mandatory_rest,Descanso obrigatório,14:37,15:00,23,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,9,9,6,21,commercial_trip,Viagem,15:00,15:27,27,1,1,5607;5611,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,9,9,6,22,mandatory_rest,Descanso obrigatório,15:27,15:55,28,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,11,9,9,11,23,commercial_trip,Viagem,15:55,17:07,72,1,1,5628;5635,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,9,9,11,24,mandatory_rest,Descanso obrigatório,17:07,17:25,18,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,4,9,9,4,25,commercial_trip,Viagem,17:25,17:57,32,1,1,5645;5649,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,9,9,4,26,mandatory_rest,Descanso obrigatório,17:57,18:15,18,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,4,9,9,4,27,commercial_trip,Viagem,18:15,18:37,22,1,1,5660;5662,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,9,9,4,28,mandatory_rest,Descanso obrigatório,18:37,19:09,32,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,4,9,9,4,29,commercial_trip,Viagem,19:09,19:29,20,1,1,5678;5680,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,9,9,,30,duty_end,Fim de jornada,19:29,19:29,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,10,10,,1,duty_start,Início de jornada,06:00,06:00,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,10,10,,2,pullout,Soltura,06:00,06:10,10,1,1,,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,10,10,10,3,commercial_trip,Viagem,06:10,06:37,27,1,1,5456;5460,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,10,10,10,4,normal_break,Intervalo normal,06:37,07:00,23,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,10,10,10,5,commercial_trip,Viagem,07:00,08:16,76,1,1,5489;5500,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,10,10,10,6,normal_break,Intervalo normal,08:16,08:35,19,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,10,10,10,7,commercial_trip,Viagem,08:35,09:05,30,1,1,5510;5513,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,10,10,10,8,normal_break,Intervalo normal,09:05,09:35,30,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,9,commercial_trip,Viagem,09:35,10:03,28,1,1,5526;5530,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,10,normal_break,Intervalo normal,10:03,10:23,20,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,10,10,12,11,commercial_trip,Viagem,10:23,10:45,22,1,1,5538;5540,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,10,10,12,12,normal_break,Intervalo normal,10:45,11:20,35,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,13,commercial_trip,Viagem,11:20,12:25,65,1,1,5559;5566,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,14,mandatory_rest,Descanso obrigatório,12:25,12:47,22,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,15,commercial_trip,Viagem,12:47,13:08,21,1,1,5574;5576,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,16,mandatory_rest,Descanso obrigatório,13:08,13:35,27,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,17,commercial_trip,Viagem,13:35,13:56,21,1,1,5586;5588,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,18,mandatory_rest,Descanso obrigatório,13:56,14:15,19,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,11,10,10,11,19,commercial_trip,Viagem,14:15,15:24,69,1,1,5602;5610,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,10,10,11,20,mandatory_rest,Descanso obrigatório,15:24,15:51,27,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,21,commercial_trip,Viagem,15:51,16:11,20,1,1,5619;5621,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,22,mandatory_rest,Descanso obrigatório,16:11,16:27,16,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,23,commercial_trip,Viagem,16:27,16:49,22,1,1,5629;5632,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,24,mandatory_rest,Descanso obrigatório,16:49,17:05,16,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,25,commercial_trip,Viagem,17:05,17:37,32,1,1,5640;5643,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,10,10,6,26,mandatory_rest,Descanso obrigatório,17:37,17:57,20,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,27,commercial_trip,Viagem,17:57,18:20,23,1,1,5654;5657,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,28,mandatory_rest,Descanso obrigatório,18:20,18:40,20,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,29,commercial_trip,Viagem,18:40,19:09,29,1,1,5670;5673,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,30,mandatory_rest,Descanso obrigatório,19:09,19:27,18,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,9,10,10,9,31,commercial_trip,Viagem,19:27,19:47,20,1,1,5682;5685,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,10,10,,32,duty_end,Fim de jornada,19:47,19:47,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,12,12,,1,duty_start,Início de jornada,06:34,06:34,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,12,12,6,2,commercial_trip,Viagem,06:34,07:01,27,1,1,5466;5472,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,12,12,6,3,normal_break,Intervalo normal,07:01,07:20,19,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,12,12,3,4,commercial_trip,Viagem,07:20,08:36,76,1,1,5497;5505,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,12,12,3,5,normal_break,Intervalo normal,08:36,08:55,19,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,12,12,4,6,commercial_trip,Viagem,08:55,09:24,29,1,1,5517;5519,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,12,12,4,7,normal_break,Intervalo normal,09:24,09:40,16,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,12,12,4,8,commercial_trip,Viagem,09:40,10:49,69,1,1,5534;5542,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,12,12,4,9,normal_break,Intervalo normal,10:49,11:11,22,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,10,commercial_trip,Viagem,11:11,11:33,22,1,1,5550;5552,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,11,normal_break,Intervalo normal,11:33,11:59,26,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,12,commercial_trip,Viagem,11:59,12:20,21,1,1,5563;5564,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,13,mandatory_rest,Descanso obrigatório,12:20,12:35,15,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,14,commercial_trip,Viagem,12:35,13:42,67,1,1,5577;5585,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,15,mandatory_rest,Descanso obrigatório,13:42,13:59,17,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,16,commercial_trip,Viagem,13:59,14:21,22,1,1,5592;5594,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,12,12,12,17,mandatory_rest,Descanso obrigatório,14:21,14:40,19,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,2,12,12,2,18,commercial_trip,Viagem,14:40,15:49,69,1,1,5608;5616,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,2,12,12,2,19,mandatory_rest,Descanso obrigatório,15:49,16:09,20,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,9,12,12,9,20,commercial_trip,Viagem,16:09,16:31,22,1,1,5625;5626,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,12,12,9,21,mandatory_rest,Descanso obrigatório,16:31,17:03,32,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,9,12,12,9,22,commercial_trip,Viagem,17:03,17:27,24,1,1,5639;5641,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,12,12,9,23,mandatory_rest,Descanso obrigatório,17:27,17:55,28,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,12,12,6,24,commercial_trip,Viagem,17:55,18:26,31,1,1,5656;5658,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,12,12,6,25,mandatory_rest,Descanso obrigatório,18:26,18:50,24,1,1,,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
435,6,12,12,6,26,commercial_trip,Viagem,18:50,20:07,77,1,1,5683;5691,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,12,12,,27,duty_end,Fim de jornada,20:07,20:07,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,13,13,,1,duty_start,Início de jornada,06:40,06:40,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,13,13,,2,pullout,Soltura,06:40,06:50,10,1,1,,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,13,13,13,13,3,commercial_trip,Viagem,06:50,07:18,28,1,1,5473;5479,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,13,13,,4,duty_end,Fim de jornada,20:25,20:25,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,14,14,,1,duty_start,Início de jornada,13:15,13:15,0,2,2,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,14,14,,2,pullout,Soltura,13:15,13:25,10,2,2,,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,14,14,14,14,3,commercial_trip,Viagem,13:25,14:34,69,2,2,5590;5597,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,14,14,,4,pullback,Recolhimento,14:34,14:44,10,2,2,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,14,14,,5,duty_end,Fim de jornada,14:44,14:44,0,2,2,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,15,15,,1,duty_start,Início de jornada,18:25,18:25,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,15,15,11,2,commercial_trip,Viagem,18:25,18:55,30,1,1,5665;5668,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,15,15,11,3,normal_break,Intervalo normal,18:55,19:15,20,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,15,15,12,4,commercial_trip,Viagem,19:15,20:24,69,1,1,5689;5696,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,15,15,12,5,normal_break,Intervalo normal,20:24,20:40,16,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,15,15,10,6,commercial_trip,Viagem,20:40,21:45,65,1,1,5707;5709,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,15,15,10,7,normal_break,Intervalo normal,21:45,22:20,35,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,15,15,11,8,commercial_trip,Viagem,22:20,22:58,38,1,1,5714;5716,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,15,15,11,9,normal_break,Intervalo normal,22:58,23:25,27,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,15,15,11,10,commercial_trip,Viagem,23:25,24:09,44,1,1,5720;5423,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,15,15,,11,pullback,Recolhimento,24:09,24:19,10,1,1,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,15,15,,12,duty_end,Fim de jornada,24:19,24:19,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,16,16,,1,duty_start,Início de jornada,18:33,18:33,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,16,16,12,2,commercial_trip,Viagem,18:33,18:55,22,1,1,5666;5669,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,16,16,12,3,normal_break,Intervalo normal,18:55,19:20,25,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,16,16,5,4,commercial_trip,Viagem,19:20,19:48,28,1,1,5681;5686,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,16,16,5,5,normal_break,Intervalo normal,19:48,20:03,15,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,16,16,3,6,commercial_trip,Viagem,20:03,20:20,17,1,1,5693;5695,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,16,16,3,7,normal_break,Intervalo normal,20:20,20:50,30,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,16,16,6,8,commercial_trip,Viagem,20:50,21:28,38,1,1,5705;5708,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,16,16,6,9,normal_break,Intervalo normal,21:28,22:25,57,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,16,16,8,10,commercial_trip,Viagem,22:25,23:15,50,1,1,5715;5717,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,16,16,,11,pullback,Recolhimento,23:15,23:25,10,1,1,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,16,16,,12,duty_end,Fim de jornada,23:25,23:25,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,17,17,,1,duty_start,Início de jornada,19:40,19:40,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,2,17,17,2,2,commercial_trip,Viagem,19:40,20:49,69,1,1,5697;5703,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,2,17,17,2,3,normal_break,Intervalo normal,20:49,21:30,41,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,17,17,3,4,commercial_trip,Viagem,21:30,22:25,55,1,1,5711;5713,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,17,17,3,5,normal_break,Intervalo normal,22:25,23:05,40,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,17,17,4,6,commercial_trip,Viagem,23:05,23:43,38,1,1,5718;5719,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,17,17,4,7,normal_break,Intervalo normal,23:43,24:05,22,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,17,17,4,8,commercial_trip,Viagem,24:05,24:43,38,1,1,5424;5425,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,17,17,,9,pullback,Recolhimento,24:43,24:53,10,1,1,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,17,17,,10,duty_end,Fim de jornada,24:53,24:53,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,18,18,,1,duty_start,Início de jornada,18:51,18:51,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,18,18,8,2,commercial_trip,Viagem,18:51,19:13,22,1,1,5672;5674,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,18,18,8,3,normal_break,Intervalo normal,19:13,19:45,32,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,13,18,18,13,4,commercial_trip,Viagem,19:45,20:05,20,1,1,5687;5690,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,13,18,18,13,5,normal_break,Intervalo normal,20:05,20:20,15,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,9,18,18,9,6,commercial_trip,Viagem,20:20,20:45,25,1,1,5699;5701,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,18,18,,7,pullback,Recolhimento,20:45,20:55,10,1,1,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,18,18,,8,duty_end,Fim de jornada,20:55,20:55,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,19,19,,1,duty_start,Início de jornada,17:35,17:35,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,19,19,5,2,commercial_trip,Viagem,17:35,19:00,85,1,1,5661;5671,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,19,19,5,3,normal_break,Intervalo normal,19:00,20:10,70,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,19,19,5,4,commercial_trip,Viagem,20:10,21:19,69,1,1,5704;5706,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,5,19,19,5,5,normal_break,Intervalo normal,21:19,21:35,16,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,12,19,19,12,6,commercial_trip,Viagem,21:35,22:13,38,1,1,5710;5712,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,19,19,,7,pullback,Recolhimento,22:13,22:23,10,1,1,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,19,19,,8,duty_end,Fim de jornada,22:23,22:23,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,20,20,,1,duty_start,Início de jornada,18:00,18:00,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,20,20,10,2,commercial_trip,Viagem,18:00,19:20,80,1,1,5667;5677,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,10,20,20,10,3,normal_break,Intervalo normal,19:20,19:40,20,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,20,20,8,4,commercial_trip,Viagem,19:40,20:08,28,1,1,5688;5692,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,8,20,20,8,5,normal_break,Intervalo normal,20:08,20:30,22,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,13,20,20,13,6,commercial_trip,Viagem,20:30,20:47,17,1,1,5700;5702,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,20,20,,7,pullback,Recolhimento,20:47,20:57,10,1,1,,False,False,False,False,False,False,True,False,,,Motorista real não disponível; usando identificador da duty
435,,20,20,,8,duty_end,Fim de jornada,20:57,20:57,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,21,21,,1,duty_start,Início de jornada,06:09,06:09,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,21,21,,2,pullout,Soltura,06:09,06:19,10,1,1,,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,21,21,11,3,commercial_trip,Viagem,06:19,06:37,18,1,1,5458;5461,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,11,21,21,11,4,normal_break,Intervalo normal,06:37,07:20,43,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,6,21,21,6,5,commercial_trip,Viagem,07:20,07:49,29,1,1,5486;5491,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,21,21,,6,duty_end,Fim de jornada,07:49,07:49,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,22,22,,1,duty_start,Início de jornada,06:40,06:40,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,22,22,,2,pullout,Soltura,18:15,18:25,10,1,1,,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,22,22,3,3,commercial_trip,Viagem,18:25,19:45,80,1,1,5675;5684,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,3,22,22,3,4,normal_break,Intervalo normal,19:45,20:00,15,1,1,,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,4,22,22,4,5,commercial_trip,Viagem,20:00,20:25,25,1,1,5694;5698,True,True,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
435,,22,22,,6,duty_end,Fim de jornada,20:25,20:25,0,1,1,,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
